_id,orderID,food,quantity,price
643249be362c27c707fe277c,64316ada362c27c707fe212d,64315e59362c27c707fe15da,5,254
643249be362c27c707fe277d,64316ada362c27c707fe212d,64315e59362c27c707fe1596,1,229
643249be362c27c707fe277e,64316ada362c27c707fe212d,64315e59362c27c707fe15cc,5,199
643249be362c27c707fe277f,64316ada362c27c707fe212e,64315e59362c27c707fe1571,10,990
643249be362c27c707fe2780,64316ada362c27c707fe212f,64315e59362c27c707fe158f,1,238
643249be362c27c707fe2781,64316ada362c27c707fe212f,64315e59362c27c707fe15c6,4,314
643249be362c27c707fe2782,64316ada362c27c707fe212f,64315e59362c27c707fe15b4,8,112
643249be362c27c707fe2783,64316ada362c27c707fe2130,64315e59362c27c707fe15bf,5,627
643249be362c27c707fe2784,64316ada362c27c707fe2130,64315e59362c27c707fe15e8,5,255
643249be362c27c707fe2785,64316ada362c27c707fe2130,64315e59362c27c707fe15ab,10,898
643249be362c27c707fe2786,64316ada362c27c707fe2131,64315e59362c27c707fe1586,10,891
643249be362c27c707fe2787,64316ada362c27c707fe2131,64315e59362c27c707fe15c5,4,596
643249be362c27c707fe2788,64316ada362c27c707fe2131,64315e59362c27c707fe15c2,7,469
643249be362c27c707fe2789,64316ada362c27c707fe2131,64315e59362c27c707fe15a5,2,853
643249be362c27c707fe278a,64316ada362c27c707fe2132,64315e59362c27c707fe1575,9,399
643249be362c27c707fe278b,64316ada362c27c707fe2133,64315e59362c27c707fe1596,1,184
643249be362c27c707fe278c,64316ada362c27c707fe2133,64315e59362c27c707fe15a8,1,648
643249be362c27c707fe278d,64316ada362c27c707fe2133,64315e59362c27c707fe157f,5,898
643249be362c27c707fe278e,64316ada362c27c707fe2133,64315e59362c27c707fe15bf,9,420
643249be362c27c707fe278f,64316ada362c27c707fe2134,64315e59362c27c707fe15e1,3,971
643249be362c27c707fe2790,64316ada362c27c707fe2134,64315e59362c27c707fe15a3,10,403
643249be362c27c707fe2791,64316ada362c27c707fe2134,64315e59362c27c707fe1591,5,202
643249be362c27c707fe2792,64316ada362c27c707fe2134,64315e59362c27c707fe15bc,5,843
643249be362c27c707fe2793,64316ada362c27c707fe2134,64315e59362c27c707fe15c3,7,480
643249be362c27c707fe2794,64316ada362c27c707fe2135,64315e59362c27c707fe159c,3,249
643249be362c27c707fe2795,64316ada362c27c707fe2135,64315e59362c27c707fe15af,2,323
643249be362c27c707fe2796,64316ada362c27c707fe2135,64315e59362c27c707fe159a,9,424
643249be362c27c707fe2797,64316ada362c27c707fe2135,64315e59362c27c707fe1584,8,937
643249be362c27c707fe2798,64316ada362c27c707fe2136,64315e59362c27c707fe1585,1,641
643249be362c27c707fe2799,64316ada362c27c707fe2137,64315e59362c27c707fe15cc,4,514
643249be362c27c707fe279a,64316ada362c27c707fe2137,64315e59362c27c707fe1571,9,546
643249be362c27c707fe279b,64316ada362c27c707fe2138,64315e59362c27c707fe15b2,7,412
643249be362c27c707fe279c,64316ada362c27c707fe2138,64315e59362c27c707fe1572,10,680
643249be362c27c707fe279d,64316ada362c27c707fe2138,64315e59362c27c707fe1577,10,585
643249be362c27c707fe279e,64316ada362c27c707fe2138,64315e59362c27c707fe15e5,7,349
643249be362c27c707fe279f,64316ada362c27c707fe2139,64315e59362c27c707fe159d,3,290
643249be362c27c707fe27a0,64316ada362c27c707fe213a,64315e59362c27c707fe15ae,7,569
643249be362c27c707fe27a1,64316ada362c27c707fe213a,64315e59362c27c707fe1570,2,739
643249be362c27c707fe27a2,64316ada362c27c707fe213a,64315e59362c27c707fe15a2,1,702
643249be362c27c707fe27a3,64316ada362c27c707fe213a,64315e59362c27c707fe1599,4,433
643249be362c27c707fe27a4,64316ada362c27c707fe213b,64315e59362c27c707fe15b5,4,943
643249be362c27c707fe27a5,64316ada362c27c707fe213c,64315e59362c27c707fe15af,9,303
643249be362c27c707fe27a6,64316ada362c27c707fe213c,64315e59362c27c707fe1570,8,310
643249be362c27c707fe27a7,64316ada362c27c707fe213c,64315e59362c27c707fe15be,2,610
643249be362c27c707fe27a8,64316ada362c27c707fe213d,64315e59362c27c707fe1586,10,609
643249be362c27c707fe27a9,64316ada362c27c707fe213d,64315e59362c27c707fe15c1,8,632
643249be362c27c707fe27aa,64316ada362c27c707fe213d,64315e59362c27c707fe15d9,10,954
643249be362c27c707fe27ab,64316ada362c27c707fe213d,64315e59362c27c707fe1578,6,433
643249be362c27c707fe27ac,64316ada362c27c707fe213e,64315e59362c27c707fe15bf,2,845
643249be362c27c707fe27ad,64316ada362c27c707fe213e,64315e59362c27c707fe1572,9,310
643249be362c27c707fe27ae,64316ada362c27c707fe213e,64315e59362c27c707fe1589,6,227
643249be362c27c707fe27af,64316ada362c27c707fe213e,64315e59362c27c707fe15bb,9,321
643249be362c27c707fe27b0,64316ada362c27c707fe213e,64315e59362c27c707fe1591,5,122
643249be362c27c707fe27b1,64316ada362c27c707fe213f,64315e59362c27c707fe15bf,9,765
643249be362c27c707fe27b2,64316ada362c27c707fe213f,64315e59362c27c707fe15d7,6,705
643249be362c27c707fe27b3,64316ada362c27c707fe213f,64315e59362c27c707fe1585,1,853
643249be362c27c707fe27b4,64316ada362c27c707fe213f,64315e59362c27c707fe159d,8,583
643249be362c27c707fe27b5,64316ada362c27c707fe213f,64315e59362c27c707fe15d7,6,787
643249be362c27c707fe27b6,64316ada362c27c707fe2140,64315e59362c27c707fe15c5,5,992
643249be362c27c707fe27b7,64316ada362c27c707fe2141,64315e59362c27c707fe1597,9,142
643249be362c27c707fe27b8,64316ada362c27c707fe2141,64315e59362c27c707fe15d9,6,532
643249be362c27c707fe27b9,64316ada362c27c707fe2141,64315e59362c27c707fe15e2,10,414
643249be362c27c707fe27ba,64316ada362c27c707fe2141,64315e59362c27c707fe1577,10,943
643249be362c27c707fe27bb,64316ada362c27c707fe2142,64315e59362c27c707fe15bc,1,448
643249be362c27c707fe27bc,64316ada362c27c707fe2143,64315e59362c27c707fe15d4,4,853
643249be362c27c707fe27bd,64316ada362c27c707fe2143,64315e59362c27c707fe1580,4,732
643249be362c27c707fe27be,64316ada362c27c707fe2143,64315e59362c27c707fe1572,9,806
643249be362c27c707fe27bf,64316ada362c27c707fe2144,64315e59362c27c707fe15e6,6,895
643249be362c27c707fe27c0,64316ada362c27c707fe2144,64315e59362c27c707fe156d,7,116
643249be362c27c707fe27c1,64316ada362c27c707fe2144,64315e59362c27c707fe15ce,3,140
643249be362c27c707fe27c2,64316ada362c27c707fe2144,64315e59362c27c707fe15b9,8,764
643249be362c27c707fe27c3,64316ada362c27c707fe2144,64315e59362c27c707fe15b4,6,705
643249be362c27c707fe27c4,64316ada362c27c707fe2145,64315e59362c27c707fe1589,7,101
643249be362c27c707fe27c5,64316ada362c27c707fe2145,64315e59362c27c707fe15c6,9,106
643249be362c27c707fe27c6,64316ada362c27c707fe2145,64315e59362c27c707fe15a4,7,868
643249be362c27c707fe27c7,64316ada362c27c707fe2146,64315e59362c27c707fe1582,9,191
643249be362c27c707fe27c8,64316ada362c27c707fe2147,64315e59362c27c707fe15a6,1,181
643249be362c27c707fe27c9,64316ada362c27c707fe2147,64315e59362c27c707fe156b,3,458
643249be362c27c707fe27ca,64316ada362c27c707fe2148,64315e59362c27c707fe15d9,9,601
643249be362c27c707fe27cb,64316ada362c27c707fe2148,64315e59362c27c707fe15bc,2,826
643249be362c27c707fe27cc,64316ada362c27c707fe2148,64315e59362c27c707fe1582,7,146
643249be362c27c707fe27cd,64316ada362c27c707fe2149,64315e59362c27c707fe15a6,4,357
643249be362c27c707fe27ce,64316ada362c27c707fe2149,64315e59362c27c707fe15a3,1,193
643249be362c27c707fe27cf,64316ada362c27c707fe2149,64315e59362c27c707fe15e2,1,841
643249be362c27c707fe27d0,64316ada362c27c707fe214a,64315e59362c27c707fe1574,9,661
643249be362c27c707fe27d1,64316ada362c27c707fe214a,64315e59362c27c707fe15a7,9,736
643249be362c27c707fe27d2,64316ada362c27c707fe214a,64315e59362c27c707fe15cb,9,416
643249be362c27c707fe27d3,64316ada362c27c707fe214a,64315e59362c27c707fe15b0,5,314
643249be362c27c707fe27d4,64316ada362c27c707fe214a,64315e59362c27c707fe15e8,2,989
643249be362c27c707fe27d5,64316ada362c27c707fe214b,64315e59362c27c707fe15ca,7,566
643249be362c27c707fe27d6,64316ada362c27c707fe214c,64315e59362c27c707fe15b2,4,357
643249be362c27c707fe27d7,64316ada362c27c707fe214c,64315e59362c27c707fe15aa,10,708
643249be362c27c707fe27d8,64316ada362c27c707fe214c,64315e59362c27c707fe1599,2,510
643249be362c27c707fe27d9,64316ada362c27c707fe214d,64315e59362c27c707fe1585,6,735
643249be362c27c707fe27da,64316ada362c27c707fe214d,64315e59362c27c707fe15e3,5,448
643249be362c27c707fe27db,64316ada362c27c707fe214d,64315e59362c27c707fe15b7,3,541
643249be362c27c707fe27dc,64316ada362c27c707fe214d,64315e59362c27c707fe157c,7,773
643249be362c27c707fe27dd,64316ada362c27c707fe214e,64315e59362c27c707fe15d6,6,279
643249be362c27c707fe27de,64316ada362c27c707fe214e,64315e59362c27c707fe15d2,10,761
643249be362c27c707fe27df,64316ada362c27c707fe214e,64315e59362c27c707fe15d4,4,916
643249be362c27c707fe27e0,64316ada362c27c707fe214e,64315e59362c27c707fe1592,4,969
643249be362c27c707fe27e1,64316ada362c27c707fe214e,64315e59362c27c707fe1585,1,734
643249be362c27c707fe27e2,64316ada362c27c707fe214f,64315e59362c27c707fe1577,10,937
643249be362c27c707fe27e3,64316ada362c27c707fe214f,64315e59362c27c707fe15c1,6,283
643249be362c27c707fe27e4,64316ada362c27c707fe214f,64315e59362c27c707fe15d2,5,258
643249be362c27c707fe27e5,64316ada362c27c707fe214f,64315e59362c27c707fe15c8,5,595
643249be362c27c707fe27e6,64316ada362c27c707fe2150,64315e59362c27c707fe15e7,6,331
643249be362c27c707fe27e7,64316ada362c27c707fe2150,64315e59362c27c707fe15a1,1,196
643249be362c27c707fe27e8,64316ada362c27c707fe2150,64315e59362c27c707fe15c5,8,342
643249be362c27c707fe27e9,64316ada362c27c707fe2150,64315e59362c27c707fe15dd,4,688
643249be362c27c707fe27ea,64316ada362c27c707fe2151,64315e59362c27c707fe15d2,8,213
643249be362c27c707fe27eb,64316ada362c27c707fe2151,64315e59362c27c707fe15d8,6,624
643249be362c27c707fe27ec,64316ada362c27c707fe2151,64315e59362c27c707fe15c7,4,595
643249be362c27c707fe27ed,64316ada362c27c707fe2152,64315e59362c27c707fe1583,5,447
643249be362c27c707fe27ee,64316ada362c27c707fe2152,64315e59362c27c707fe15ea,4,607
643249be362c27c707fe27ef,64316ada362c27c707fe2153,64315e59362c27c707fe158f,8,978
643249be362c27c707fe27f0,64316ada362c27c707fe2154,64315e59362c27c707fe15c7,10,379
643249be362c27c707fe27f1,64316ada362c27c707fe2154,64315e59362c27c707fe15c2,3,362
643249be362c27c707fe27f2,64316ada362c27c707fe2154,64315e59362c27c707fe15dc,3,510
643249be362c27c707fe27f3,64316ada362c27c707fe2155,64315e59362c27c707fe15e6,7,185
643249be362c27c707fe27f4,64316ada362c27c707fe2156,64315e59362c27c707fe158b,9,833
643249be362c27c707fe27f5,64316ada362c27c707fe2156,64315e59362c27c707fe1576,7,811
643249be362c27c707fe27f6,64316ada362c27c707fe2156,64315e59362c27c707fe15e8,10,446
643249be362c27c707fe27f7,64316ada362c27c707fe2156,64315e59362c27c707fe1575,5,955
643249be362c27c707fe27f8,64316ada362c27c707fe2157,64315e59362c27c707fe157b,9,563
643249be362c27c707fe27f9,64316ada362c27c707fe2157,64315e59362c27c707fe15af,10,763
643249be362c27c707fe27fa,64316ada362c27c707fe2157,64315e59362c27c707fe1576,4,157
643249be362c27c707fe27fb,64316ada362c27c707fe2157,64315e59362c27c707fe1574,6,814
643249be362c27c707fe27fc,64316ada362c27c707fe2157,64315e59362c27c707fe1599,9,809
643249be362c27c707fe27fd,64316ada362c27c707fe2158,64315e59362c27c707fe15a9,4,990
643249be362c27c707fe27fe,64316ada362c27c707fe2159,64315e59362c27c707fe15b9,9,627
643249be362c27c707fe27ff,64316ada362c27c707fe2159,64315e59362c27c707fe15b7,2,173
643249be362c27c707fe2800,64316ada362c27c707fe2159,64315e59362c27c707fe157a,1,511
643249be362c27c707fe2801,64316ada362c27c707fe2159,64315e59362c27c707fe15b1,9,860
643249be362c27c707fe2802,64316ada362c27c707fe215a,64315e59362c27c707fe15df,5,732
643249be362c27c707fe2803,64316ada362c27c707fe215b,64315e59362c27c707fe159b,2,663
643249be362c27c707fe2804,64316ada362c27c707fe215b,64315e59362c27c707fe1588,7,332
643249be362c27c707fe2805,64316ada362c27c707fe215b,64315e59362c27c707fe158d,3,672
643249be362c27c707fe2806,64316ada362c27c707fe215b,64315e59362c27c707fe1582,5,464
643249be362c27c707fe2807,64316ada362c27c707fe215c,64315e59362c27c707fe15ac,9,404
643249be362c27c707fe2808,64316ada362c27c707fe215c,64315e59362c27c707fe15b2,10,276
643249be362c27c707fe2809,64316ada362c27c707fe215d,64315e59362c27c707fe15ce,9,987
643249be362c27c707fe280a,64316ada362c27c707fe215d,64315e59362c27c707fe158d,3,201
643249be362c27c707fe280b,64316ada362c27c707fe215d,64315e59362c27c707fe158a,5,316
643249be362c27c707fe280c,64316ada362c27c707fe215d,64315e59362c27c707fe158d,2,146
643249be362c27c707fe280d,64316ada362c27c707fe215e,64315e59362c27c707fe159a,9,540
643249be362c27c707fe280e,64316ada362c27c707fe215e,64315e59362c27c707fe157c,6,451
643249be362c27c707fe280f,64316ada362c27c707fe215e,64315e59362c27c707fe159c,2,611
643249be362c27c707fe2810,64316ada362c27c707fe215e,64315e59362c27c707fe15bd,7,229
643249be362c27c707fe2811,64316ada362c27c707fe215f,64315e59362c27c707fe15e9,3,479
643249be362c27c707fe2812,64316ada362c27c707fe215f,64315e59362c27c707fe15d5,9,729
643249be362c27c707fe2813,64316ada362c27c707fe215f,64315e59362c27c707fe1590,6,323
643249be362c27c707fe2814,64316ada362c27c707fe215f,64315e59362c27c707fe1585,5,870
643249be362c27c707fe2815,64316ada362c27c707fe215f,64315e59362c27c707fe15ce,9,969
643249be362c27c707fe2816,64316ada362c27c707fe2160,64315e59362c27c707fe15d4,10,906
643249be362c27c707fe2817,64316ada362c27c707fe2160,64315e59362c27c707fe15c3,1,727
643249be362c27c707fe2818,64316ada362c27c707fe2161,64315e59362c27c707fe1592,3,974
643249be362c27c707fe2819,64316ada362c27c707fe2161,64315e59362c27c707fe156b,6,891
643249be362c27c707fe281a,64316ada362c27c707fe2161,64315e59362c27c707fe1598,10,362
643249be362c27c707fe281b,64316ada362c27c707fe2161,64315e59362c27c707fe1584,4,118
643249be362c27c707fe281c,64316ada362c27c707fe2161,64315e59362c27c707fe15ae,2,265
643249be362c27c707fe281d,64316ada362c27c707fe2162,64315e59362c27c707fe15b0,1,561
643249be362c27c707fe281e,64316ada362c27c707fe2162,64315e59362c27c707fe15bd,1,679
643249be362c27c707fe281f,64316ada362c27c707fe2162,64315e59362c27c707fe157e,5,758
643249be362c27c707fe2820,64316ada362c27c707fe2163,64315e59362c27c707fe15e0,6,108
643249be362c27c707fe2821,64316ada362c27c707fe2164,64315e59362c27c707fe15b1,3,877
643249be362c27c707fe2822,64316ada362c27c707fe2165,64315e59362c27c707fe15d5,6,843
643249be362c27c707fe2823,64316ada362c27c707fe2165,64315e59362c27c707fe1588,6,921
643249be362c27c707fe2824,64316ada362c27c707fe2165,64315e59362c27c707fe15d1,6,449
643249be362c27c707fe2825,64316ada362c27c707fe2165,64315e59362c27c707fe15bc,9,345
643249be362c27c707fe2826,64316ada362c27c707fe2165,64315e59362c27c707fe15d3,7,223
643249be362c27c707fe2827,64316ada362c27c707fe2166,64315e59362c27c707fe15e9,8,793
643249be362c27c707fe2828,64316ada362c27c707fe2166,64315e59362c27c707fe159d,2,435
643249be362c27c707fe2829,64316ada362c27c707fe2166,64315e59362c27c707fe15bf,2,357
643249be362c27c707fe282a,64316ada362c27c707fe2166,64315e59362c27c707fe15d7,4,907
643249be362c27c707fe282b,64316ada362c27c707fe2167,64315e59362c27c707fe15de,7,619
643249be362c27c707fe282c,64316ada362c27c707fe2167,64315e59362c27c707fe1591,8,746
643249be362c27c707fe282d,64316ada362c27c707fe2167,64315e59362c27c707fe1571,4,473
643249be362c27c707fe282e,64316ada362c27c707fe2168,64315e59362c27c707fe15d2,2,486
643249be362c27c707fe282f,64316ada362c27c707fe2168,64315e59362c27c707fe15b7,2,786
643249be362c27c707fe2830,64316ada362c27c707fe2168,64315e59362c27c707fe15a4,7,625
643249be362c27c707fe2831,64316ada362c27c707fe2169,64315e59362c27c707fe15d2,6,231
643249be362c27c707fe2832,64316ada362c27c707fe2169,64315e59362c27c707fe15e0,8,235
643249be362c27c707fe2833,64316ada362c27c707fe2169,64315e59362c27c707fe15d6,10,411
643249be362c27c707fe2834,64316ada362c27c707fe216a,64315e59362c27c707fe15c3,5,499
643249be362c27c707fe2835,64316ada362c27c707fe216a,64315e59362c27c707fe15b0,4,626
643249be362c27c707fe2836,64316ada362c27c707fe216a,64315e59362c27c707fe1574,3,408
643249be362c27c707fe2837,64316ada362c27c707fe216a,64315e59362c27c707fe159b,8,904
643249be362c27c707fe2838,64316ada362c27c707fe216b,64315e59362c27c707fe159a,10,905
643249be362c27c707fe2839,64316ada362c27c707fe216b,64315e59362c27c707fe15cd,5,845
643249be362c27c707fe283a,64316ada362c27c707fe216b,64315e59362c27c707fe1596,9,864
643249be362c27c707fe283b,64316ada362c27c707fe216b,64315e59362c27c707fe157a,8,368
643249be362c27c707fe283c,64316ada362c27c707fe216b,64315e59362c27c707fe15c2,7,330
643249be362c27c707fe283d,64316ada362c27c707fe216c,64315e59362c27c707fe157b,7,757
643249be362c27c707fe283e,64316ada362c27c707fe216c,64315e59362c27c707fe158d,8,253
643249be362c27c707fe283f,64316ada362c27c707fe216c,64315e59362c27c707fe156e,6,331
643249be362c27c707fe2840,64316ada362c27c707fe216d,64315e59362c27c707fe159a,10,583
643249be362c27c707fe2841,64316ada362c27c707fe216d,64315e59362c27c707fe15e1,2,908
643249be362c27c707fe2842,64316ada362c27c707fe216e,64315e59362c27c707fe1586,7,239
643249be362c27c707fe2843,64316ada362c27c707fe216f,64315e59362c27c707fe15e2,1,944
643249be362c27c707fe2844,64316ada362c27c707fe216f,64315e59362c27c707fe15c2,8,659
643249be362c27c707fe2845,64316ada362c27c707fe2170,64315e59362c27c707fe15a9,5,363
643249be362c27c707fe2846,64316ada362c27c707fe2170,64315e59362c27c707fe157b,6,199
643249be362c27c707fe2847,64316ada362c27c707fe2170,64315e59362c27c707fe15b3,5,684
643249be362c27c707fe2848,64316ada362c27c707fe2170,64315e59362c27c707fe15bc,9,515
643249be362c27c707fe2849,64316ada362c27c707fe2171,64315e59362c27c707fe15aa,10,954
643249be362c27c707fe284a,64316ada362c27c707fe2171,64315e59362c27c707fe15b8,7,631
643249be362c27c707fe284b,64316ada362c27c707fe2171,64315e59362c27c707fe15d8,9,182
643249be362c27c707fe284c,64316ada362c27c707fe2171,64315e59362c27c707fe15ad,8,604
643249be362c27c707fe284d,64316ada362c27c707fe2171,64315e59362c27c707fe15df,5,777
643249be362c27c707fe284e,64316ada362c27c707fe2172,64315e59362c27c707fe159c,2,586
643249be362c27c707fe284f,64316ada362c27c707fe2172,64315e59362c27c707fe15c7,8,292
643249be362c27c707fe2850,64316ada362c27c707fe2172,64315e59362c27c707fe1583,2,130
643249be362c27c707fe2851,64316ada362c27c707fe2173,64315e59362c27c707fe15ad,8,780
643249be362c27c707fe2852,64316ada362c27c707fe2173,64315e59362c27c707fe1576,4,438
643249be362c27c707fe2853,64316ada362c27c707fe2174,64315e59362c27c707fe15de,9,1000
643249be362c27c707fe2854,64316ada362c27c707fe2174,64315e59362c27c707fe1573,1,888
643249be362c27c707fe2855,64316ada362c27c707fe2175,64315e59362c27c707fe1583,4,811
643249be362c27c707fe2856,64316ada362c27c707fe2176,64315e59362c27c707fe15b4,5,249
643249be362c27c707fe2857,64316ada362c27c707fe2176,64315e59362c27c707fe1573,7,669
643249be362c27c707fe2858,64316ada362c27c707fe2176,64315e59362c27c707fe15b1,6,193
643249be362c27c707fe2859,64316ada362c27c707fe2176,64315e59362c27c707fe15c5,9,744
643249be362c27c707fe285a,64316ada362c27c707fe2176,64315e59362c27c707fe15d9,4,456
643249be362c27c707fe285b,64316ada362c27c707fe2177,64315e59362c27c707fe15cd,5,799
643249be362c27c707fe285c,64316ada362c27c707fe2177,64315e59362c27c707fe15d1,10,838
643249be362c27c707fe285d,64316ada362c27c707fe2177,64315e59362c27c707fe15cd,2,809
643249be362c27c707fe285e,64316ada362c27c707fe2177,64315e59362c27c707fe1594,6,325
643249be362c27c707fe285f,64316ada362c27c707fe2177,64315e59362c27c707fe159a,1,237
643249be362c27c707fe2860,64316ada362c27c707fe2178,64315e59362c27c707fe159d,8,728
643249be362c27c707fe2861,64316ada362c27c707fe2178,64315e59362c27c707fe158e,5,818
643249be362c27c707fe2862,64316ada362c27c707fe2178,64315e59362c27c707fe15b3,7,662
643249be362c27c707fe2863,64316ada362c27c707fe2178,64315e59362c27c707fe15dc,3,507
643249be362c27c707fe2864,64316ada362c27c707fe2179,64315e59362c27c707fe156b,6,272
643249be362c27c707fe2865,64316ada362c27c707fe2179,64315e59362c27c707fe1576,3,861
643249be362c27c707fe2866,64316ada362c27c707fe2179,64315e59362c27c707fe159d,1,339
643249be362c27c707fe2867,64316ada362c27c707fe2179,64315e59362c27c707fe15c5,3,248
643249be362c27c707fe2868,64316ada362c27c707fe217a,64315e59362c27c707fe15b5,4,307
643249be362c27c707fe2869,64316ada362c27c707fe217a,64315e59362c27c707fe15a1,4,883
643249be362c27c707fe286a,64316ada362c27c707fe217b,64315e59362c27c707fe159e,7,191
643249be362c27c707fe286b,64316ada362c27c707fe217b,64315e59362c27c707fe158b,2,679
643249be362c27c707fe286c,64316ada362c27c707fe217b,64315e59362c27c707fe157d,10,924
643249be362c27c707fe286d,64316ada362c27c707fe217c,64315e59362c27c707fe1572,8,165
643249be362c27c707fe286e,64316ada362c27c707fe217c,64315e59362c27c707fe158f,6,791
643249be362c27c707fe286f,64316ada362c27c707fe217c,64315e59362c27c707fe15a0,2,104
643249be362c27c707fe2870,64316ada362c27c707fe217d,64315e59362c27c707fe157f,6,894
643249be362c27c707fe2871,64316ada362c27c707fe217d,64315e59362c27c707fe15e4,2,971
643249be362c27c707fe2872,64316ada362c27c707fe217d,64315e59362c27c707fe15ae,3,183
643249be362c27c707fe2873,64316ada362c27c707fe217e,64315e59362c27c707fe15ac,7,945
643249be362c27c707fe2874,64316ada362c27c707fe217e,64315e59362c27c707fe15b7,3,340
643249be362c27c707fe2875,64316ada362c27c707fe217e,64315e59362c27c707fe1576,6,473
643249be362c27c707fe2876,64316ada362c27c707fe217e,64315e59362c27c707fe1586,9,797
643249be362c27c707fe2877,64316ada362c27c707fe217f,64315e59362c27c707fe15b1,2,751
643249be362c27c707fe2878,64316ada362c27c707fe217f,64315e59362c27c707fe15dd,8,178
643249be362c27c707fe2879,64316ada362c27c707fe217f,64315e59362c27c707fe15a4,9,946
643249be362c27c707fe287a,64316ada362c27c707fe217f,64315e59362c27c707fe15a9,10,850
643249be362c27c707fe287b,64316ada362c27c707fe2180,64315e59362c27c707fe156e,8,150
643249be362c27c707fe287c,64316ada362c27c707fe2180,64315e59362c27c707fe15cc,10,812
643249be362c27c707fe287d,64316ada362c27c707fe2180,64315e59362c27c707fe15c7,2,346
643249be362c27c707fe287e,64316ada362c27c707fe2180,64315e59362c27c707fe15b7,4,866
643249be362c27c707fe287f,64316ada362c27c707fe2181,64315e59362c27c707fe15cd,7,752
643249be362c27c707fe2880,64316ada362c27c707fe2181,64315e59362c27c707fe1584,7,649
643249be362c27c707fe2881,64316ada362c27c707fe2181,64315e59362c27c707fe158b,3,258
643249be362c27c707fe2882,64316ada362c27c707fe2182,64315e59362c27c707fe1583,7,969
643249be362c27c707fe2883,64316ada362c27c707fe2183,64315e59362c27c707fe159e,2,112
643249be362c27c707fe2884,64316ada362c27c707fe2183,64315e59362c27c707fe15b0,6,998
643249be362c27c707fe2885,64316ada362c27c707fe2183,64315e59362c27c707fe1590,4,170
643249be362c27c707fe2886,64316ada362c27c707fe2183,64315e59362c27c707fe15c1,1,108
643249be362c27c707fe2887,64316ada362c27c707fe2183,64315e59362c27c707fe15e7,8,183
643249be362c27c707fe2888,64316ada362c27c707fe2184,64315e59362c27c707fe15c2,7,293
643249be362c27c707fe2889,64316ada362c27c707fe2184,64315e59362c27c707fe15d6,9,987
643249be362c27c707fe288a,64316ada362c27c707fe2184,64315e59362c27c707fe15d5,2,582
643249be362c27c707fe288b,64316ada362c27c707fe2184,64315e59362c27c707fe15d7,7,101
643249be362c27c707fe288c,64316ada362c27c707fe2184,64315e59362c27c707fe15b9,6,199
643249be362c27c707fe288d,64316ada362c27c707fe2185,64315e59362c27c707fe1581,9,215
643249be362c27c707fe288e,64316ada362c27c707fe2186,64315e59362c27c707fe1585,1,184
643249be362c27c707fe288f,64316ada362c27c707fe2186,64315e59362c27c707fe15c5,8,583
643249be362c27c707fe2890,64316ada362c27c707fe2186,64315e59362c27c707fe15a0,2,460
643249be362c27c707fe2891,64316ada362c27c707fe2186,64315e59362c27c707fe158a,1,895
643249be362c27c707fe2892,64316ada362c27c707fe2187,64315e59362c27c707fe15c8,3,407
643249be362c27c707fe2893,64316ada362c27c707fe2187,64315e59362c27c707fe1573,9,462
643249be362c27c707fe2894,64316ada362c27c707fe2187,64315e59362c27c707fe15bc,4,394
643249be362c27c707fe2895,64316ada362c27c707fe2188,64315e59362c27c707fe1570,8,229
643249be362c27c707fe2896,64316ada362c27c707fe2189,64315e59362c27c707fe15ad,2,401
643249be362c27c707fe2897,64316ada362c27c707fe2189,64315e59362c27c707fe156e,8,295
643249be362c27c707fe2898,64316ada362c27c707fe2189,64315e59362c27c707fe15aa,4,134
643249be362c27c707fe2899,64316ada362c27c707fe2189,64315e59362c27c707fe15ad,1,513
643249be362c27c707fe289a,64316ada362c27c707fe218a,64315e59362c27c707fe15c0,1,567
643249be362c27c707fe289b,64316ada362c27c707fe218b,64315e59362c27c707fe1578,8,472
643249be362c27c707fe289c,64316ada362c27c707fe218b,64315e59362c27c707fe15d9,4,285
643249be362c27c707fe289d,64316ada362c27c707fe218b,64315e59362c27c707fe1582,10,861
643249be362c27c707fe289e,64316ada362c27c707fe218b,64315e59362c27c707fe15bb,8,734
643249be362c27c707fe289f,64316ada362c27c707fe218c,64315e59362c27c707fe15c3,3,591
643249be362c27c707fe28a0,64316ada362c27c707fe218c,64315e59362c27c707fe157c,2,666
643249be362c27c707fe28a1,64316ada362c27c707fe218d,64315e59362c27c707fe158a,1,707
643249be362c27c707fe28a2,64316ada362c27c707fe218e,64315e59362c27c707fe15b1,4,322
643249be362c27c707fe28a3,64316ada362c27c707fe218e,64315e59362c27c707fe158e,1,485
643249be362c27c707fe28a4,64316ada362c27c707fe218e,64315e59362c27c707fe15d7,3,621
643249be362c27c707fe28a5,64316ada362c27c707fe218e,64315e59362c27c707fe15b1,8,263
643249be362c27c707fe28a6,64316ada362c27c707fe218f,64315e59362c27c707fe1577,1,664
643249be362c27c707fe28a7,64316ada362c27c707fe218f,64315e59362c27c707fe157f,5,308
643249be362c27c707fe28a8,64316ada362c27c707fe2190,64315e59362c27c707fe15df,7,413
643249be362c27c707fe28a9,64316ada362c27c707fe2190,64315e59362c27c707fe15c3,4,133
643249be362c27c707fe28aa,64316ada362c27c707fe2190,64315e59362c27c707fe15a0,8,554
643249be362c27c707fe28ab,64316ada362c27c707fe2190,64315e59362c27c707fe15b8,5,439
